icd_idx	icd	Case	Name	num_chromosomes	total_count	icd_category	icd_number	ukbb_field_id	TableID	FieldID	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Field	Participants	Items	Stability	ValueType	Units	ItemType	Strata	Sexed	Instances	Array	Coding	Notes	Link	Autoimmune	feelings	brain_measurements	acceleration_measurements	cancer	food_intake	immune_cell_measurements	urine_biomarkers	eye_measurements	eye_condition	intelligence	body_size	lung_function	physical_ability	vital_sign
3527	MED1141145812	1143	minerals_-_magnesium	22	730802	MED	1141145812	-1																														FALSE							
3500	MED1141145880	70	cacit_d3_granules	22	730796	MED	1141145880	-1																														FALSE							
3205	MED1141145896	369	letrozole	22	730791	MED	1141145896	-1																														FALSE							
4112	MED1141145900	112	femara_2.5mg_tablet	22	730792	MED	1141145900	-1																														FALSE							
3848	MED1141146138	3788	lipitor_10mg_tablet	22	730789	MED	1141146138	-1																														FALSE							
3478	MED1141146188	1102	latanoprost	22	730791	MED	1141146188	-1																														FALSE							
3900	MED1141146198	1440	xalatan_0.005%_eye_drops	22	730789	MED	1141146198	-1																														FALSE							
3162	MED1141146234	15983	atorvastatin	22	730790	MED	1141146234	-1																														FALSE							
3531	MED1141146378	111	natrilix_sr_1.5mg_m/r_tablet	22	730800	MED	1141146378	-1																														FALSE							
3948	MED1141146428	1631	fexofenadine	22	730790	MED	1141146428	-1																														FALSE							
3489	MED1141146508	215	nasacort_55micrograms_aqueous_nasal_spray	22	730797	MED	1141146508	-1																														FALSE							
3159	MED1141146606	922	calcium_carbonate+cholecalciferol_1.25g/200iu_tablet	22	730789	MED	1141146606	-1																														FALSE							
3455	MED1141146612	315	calceos_chewable_tablet	22	730795	MED	1141146612	-1																														FALSE							
3539	MED1141150620	445	zolmitriptan	22	730789	MED	1141150620	-1																														FALSE							
3543	MED1141150624	462	zomig_2.5mg_tablet	22	730790	MED	1141150624	-1																														FALSE							
3573	MED1141150750	147	brimonidine_tartrate	22	730793	MED	1141150750	-1																														FALSE							
3570	MED1141150754	108	alphagan_0.2%_eye_drops	22	730792	MED	1141150754	-1																														FALSE							
3997	MED1141150944	2567	nasonex_0.05%_aqueous_nasal_spray	22	730789	MED	1141150944	-1																														FALSE							
3416	MED1141151016	423	losartan_potassium+hydrochlorothiazide_50mg/12.5mg_tablet	22	730793	MED	1141151016	-1																														FALSE							
3415	MED1141151018	134	cozaar-comp_50mg/12.5mg_tablet	22	730793	MED	1141151018	-1																														FALSE							
3789	MED1141151284	364	naratriptan	22	730789	MED	1141151284	-1																														FALSE							
3796	MED1141151288	344	naramig_2.5mg_tablet	22	730795	MED	1141151288	-1																														FALSE							
3913	MED1141151368	99	sandrena_0.5mg_gel	22	730790	MED	1141151368	-1																														FALSE							
3604	MED1141151474	88	viazem_xl_120mg_m/r_capsule	22	730790	MED	1141151474	-1																														FALSE							
3655	MED1141151718	578	evorel_conti_patch	22	730800	MED	1141151718	-1																														FALSE							
3466	MED1141151946	169	cipramil_10mg_tablet	22	730796	MED	1141151946	-1																														FALSE							
3630	MED1141151978	60	reboxetine	22	730794	MED	1141151978	-1																														FALSE							
3343	MED1141152098	77	rinatec_0.03%_aqueous_nasal_spray	22	730789	MED	1141152098	-1																														FALSE							
3828	MED1141152228	82	elleste-solo_mx_40_patch	22	730789	MED	1141152228	-1																														FALSE							
3485	MED1141152590	495	glimepiride	22	730797	MED	1141152590	-1																														FALSE							
4094	MED1141152732	1430	mirtazapine	22	730791	MED	1141152732	-1																														FALSE							
4092	MED1141152736	63	zispin_30mg_tablet	22	730789	MED	1141152736	-1																														FALSE							
3544	MED1141152848	307	quetiapine	22	730794	MED	1141152848	-1																														FALSE							
4023	MED1141152860	72	seroquel_25mg_tablet	22	730795	MED	1141152860	-1																														FALSE							
3255	MED1141152998	3794	irbesartan	22	730792	MED	1141152998	-1																														FALSE							
4006	MED1141153006	463	aprovel_75mg_tablet	22	730790	MED	1141153006	-1																														FALSE							
3768	MED1141153026	1284	lercanidipine	22	730794	MED	1141153026	-1																														FALSE							
4050	MED1141153032	213	zanidip_10mg_tablet	22	730795	MED	1141153032	-1																														FALSE							
3914	MED1141153172	74	asmasal_100micrograms_spacehaler	22	730795	MED	1141153172	-1																														FALSE							
3270	MED1141153186	63	tizanidine	22	730795	MED	1141153186	-1																														FALSE							
3826	MED1141153236	102	oxis_6micrograms_turbohaler	22	730792	MED	1141153236	-1																														FALSE							
3858	MED1141153242	137	balsalazide_disodium	22	730795	MED	1141153242	-1																														FALSE							
3671	MED1141153248	67	colazide_750mg_capsule	22	730800	MED	1141153248	-1																														FALSE							
3686	MED1141153270	58	asmabec_50micrograms_spacehaler	22	730787	MED	1141153270	-1																														FALSE							
3027	MED1141153490	103	amisulpride	22	730790	MED	1141153490	-1																														FALSE							
3533	MED1141156644	996	elleste_duet_conti_tablet	22	730791	MED	1141156644	-1																														FALSE							
3358	MED1141156836	5653	candesartan_cilexetil	22	730791	MED	1141156836	-1																														FALSE							
3049	MED1141156846	569	amias_2mg_tablet	22	730792	MED	1141156846	-1																														FALSE							
3856	MED1141157056	71	mizolastine_product	22	730804	MED	1141157056	-1																														FALSE							
3446	MED1141157060	54	mizollen_10mg_m/r_tablet	22	730792	MED	1141157060	-1																														FALSE							
3288	MED1141157126	948	montelukast_product	22	730790	MED	1141157126	-1																														FALSE							
3057	MED1141157132	377	singulair_10mg_tablet	22	730793	MED	1141157132	-1																														FALSE							
3362	MED1141157178	187	senna_product	22	730803	MED	1141157178	-1																														FALSE							
3701	MED1141157252	462	glyceryl_trinitrate_product	22	730790	MED	1141157252	-1																														FALSE							
3142	MED1141157254	89	isosorbide_mononitrate_product	22	730793	MED	1141157254	-1																														FALSE							
3439	MED1141157264	305	salmeterol_product	22	730793	MED	1141157264	-1																														FALSE							
3274	MED1141157294	358	hydrocortisone_product	22	730792	MED	1141157294	-1																														FALSE							
3920	MED1141157324	116	loratadine_product	22	730794	MED	1141157324	-1																														FALSE							
3243	MED1141157332	83	sumatriptan_product	22	730792	MED	1141157332	-1																														FALSE							
4046	MED1141157364	105	metronidazole_product	22	730793	MED	1141157364	-1																														FALSE							
3879	MED1141157402	198	prednisolone_product	22	730791	MED	1141157402	-1																														FALSE							
3449	MED1141157412	99	ibuprofen_product	22	730794	MED	1141157412	-1																														FALSE							
3099	MED1141157418	150	budesonide_product	22	730790	MED	1141157418	-1																														FALSE							
3519	MED1141157458	278	hypromellose_product	22	730797	MED	1141157458	-1																														FALSE							
3722	MED1141157470	85	fentanyl_product	22	730788	MED	1141157470	-1																														FALSE							
3121	MED1141157486	801	salbutamol_product	22	730791	MED	1141157486	-1																														FALSE							
3228	MED1141157494	156	ispaghula_husk_product	22	730803	MED	1141157494	-1																														FALSE							
3498	MED1141162526	100	benadryl_allergy_relief_8mg_capsule	22	730793	MED	1141162526	-1																														FALSE							
3025	MED1141162544	100	lipantil_micro_67mg_capsule	22	730800	MED	1141162544	-1																														FALSE							
3196	MED1141162764	1003	tolterodine_l-tartrate	22	730792	MED	1141162764	-1																														FALSE							
4019	MED1141162824	770	detrusitol_1mg_tablet	22	730791	MED	1141162824	-1																														FALSE							
3921	MED1141163114	90	modafinil	22	730789	MED	1141163114	-1																														FALSE							
3550	MED1141163146	73	beclo-aqua_50_nasal_spray	22	730791	MED	1141163146	-1																														FALSE							
3091	MED1141164060	221	pramipexole	22	730790	MED	1141164060	-1																														FALSE							
3098	MED1141164068	135	mirapexin_0.088mg_tablet	22	730797	MED	1141164068	-1																														FALSE							
3443	MED1141164086	915	salmeterol+fluticasone_propionate	22	730793	MED	1141164086	-1																														FALSE							
3910	MED1141164276	419	nebivolol	22	730794	MED	1141164276	-1																														FALSE							
3324	MED1141164280	67	nebilet_5mg_tablet	22	730795	MED	1141164280	-1																														FALSE							
3609	MED1141164616	118	protium_20mg_e/c_tablet	22	730792	MED	1141164616	-1																														FALSE							
3778	MED1141164828	3799	adcal-d3_1.5g/10micrograms_chewable_tablet	22	730790	MED	1141164828	-1																														FALSE							
3059	MED1141164872	162	sinemet-62.5_tablet	22	730797	MED	1141164872	-1																														FALSE							
3463	MED1141165512	91	kapake_capsule	22	730793	MED	1141165512	-1																														FALSE							
3090	MED1141165518	68	efavirenz	22	730789	MED	1141165518	-1																														FALSE							
3349	MED1141165852	61	abacavir	22	730791	MED	1141165852	-1																														FALSE							
3923	MED1141166006	808	telmisartan	22	730789	MED	1141166006	-1																														FALSE							
3680	MED1141166086	163	rennie_duo_oral_suspension	22	730798	MED	1141166086	-1																														FALSE							
4111	MED1141166200	175	implanon_68mg_subdermal_implant	22	730793	MED	1141166200	-1																														FALSE							
3503	MED1141166294	208	leflunomide	22	730791	MED	1141166294	-1																														FALSE							
3840	MED1141166746	81	capsaicin_0.025%_cream	22	730790	MED	1141166746	-1																														FALSE							
3155	MED1141167014	70	nevirapine	22	730796	MED	1141167014	-1																														FALSE							
3636	MED1141167038	58	rozex_0.75%_cream	22	730796	MED	1141167038	-1																														FALSE							
3405	MED1141167096	58	loperamide_hydrochloride+simethicone	22	730792	MED	1141167096	-1																														FALSE							
3683	MED1141167140	81	exorex_lotion	22	730792	MED	1141167140	-1																														FALSE							
3861	MED1141167206	138	oestrogel_0.06%_gel	22	730792	MED	1141167206	-1																														FALSE							
3888	MED1141167334	610	colofac-100_tablet	22	730802	MED	1141167334	-1																														FALSE							
4070	MED1141167594	1918	qvar_50_inhaler	22	730793	MED	1141167594	-1																														FALSE							
3421	MED1141167708	160	beclomist_50micrograms_nasal_spray	22	730793	MED	1141167708	-1																														FALSE							
3540	MED1141167744	80	neoral_10mg_capsule	22	730790	MED	1141167744	-1																														FALSE							
3935	MED1141167848	132	asasantin_retard_m/r_capsule	22	730793	MED	1141167848	-1																														FALSE							
3157	MED1141167932	392	rizatriptan	22	730793	MED	1141167932	-1																														FALSE							
3658	MED1141167940	247	maxalt_5mg_tablet	22	730800	MED	1141167940	-1																														FALSE							
3820	MED1141168108	201	isotard_25xl_m/r_tablet	22	730791	MED	1141168108	-1																														FALSE							
4027	MED1141168122	280	solpadol_capsule	22	730791	MED	1141168122	-1																														FALSE							
3916	MED1141168318	3418	clopidogrel	22	730790	MED	1141168318	-1																														FALSE							
3323	MED1141168322	236	plavix_75mg_tablet	22	730792	MED	1141168322	-1																														FALSE							
3624	MED1141168326	1012	kliovance_1mg/0.5mg_tablet	22	730790	MED	1141168326	-1																														FALSE							
3547	MED1141168374	63	dermol_200_shower_emollient	22	730796	MED	1141168374	-1																														FALSE							
3077	MED1141168554	659	migraleve_tablet	22	730791	MED	1141168554	-1																														FALSE							
3556	MED1141168574	325	raloxifene_hydrochloride	22	730795	MED	1141168574	-1																														FALSE							
3558	MED1141168578	145	evista_60mg_tablet	22	730789	MED	1141168578	-1																														FALSE							
3304	MED1141168584	894	rabeprazole_sodium	22	730794	MED	1141168584	-1																														FALSE							
4030	MED1141168590	299	pariet_10mg_e/c_tablet	22	730791	MED	1141168590	-1																														FALSE							
3475	MED1141168648	106	solpadeine_tablet	22	730791	MED	1141168648	-1																														FALSE							
3801	MED1141168650	127	solpadeine_capsule	22	730796	MED	1141168650	-1																														FALSE							
3958	MED1141168660	87	repaglinide	22	730790	MED	1141168660	-1																														FALSE							
3612	MED1141168680	603	orlistat	22	730792	MED	1141168680	-1																														FALSE							
3613	MED1141168684	480	xenical_120mg_capsule	22	730789	MED	1141168684	-1																														FALSE							
3808	MED1141168714	54	propiverine_hydrochloride	22	730802	MED	1141168714	-1																														FALSE							
3185	MED1141168752	450	peptac_liquid	22	730790	MED	1141168752	-1																														FALSE							
3571	MED1141168936	971	sildenafil	22	730790	MED	1141168936	-1																														FALSE							
3536	MED1141168944	148	viagra_25mg_tablet	22	730791	MED	1141168944	-1																														FALSE							
3537	MED1141168946	166	viagra_50mg_tablet	22	730802	MED	1141168946	-1																														FALSE							
3538	MED1141168948	160	viagra_100mg_tablet	22	730801	MED	1141168948	-1																														FALSE							
3151	MED1141169516	108	dorzolamide+timolol	22	730791	MED	1141169516	-1																														FALSE							
3320	MED1141169520	477	cosopt_2%/0.5%_eye_drops	22	730790	MED	1141169520	-1																														FALSE							
3344	MED1141169700	58	entacapone	22	730791	MED	1141169700	-1																														FALSE							
3409	MED1141169844	219	dexamethasone+hypromellose_0.1%/0.5%_eye_drops	22	730793	MED	1141169844	-1																														FALSE							
3365	MED1141171038	128	oxycodone_hydrochloride	22	730787	MED	1141171038	-1																														FALSE							
3874	MED1141171048	74	oxycontin_10mg_m/r_tablet	22	730788	MED	1141171048	-1																														FALSE							
3275	MED1141171100	221	exemestane	22	730793	MED	1141171100	-1																														FALSE							
3321	MED1141171104	81	aromasin_25mg_tablet	22	730802	MED	1141171104	-1																														FALSE							
3970	MED1141171152	475	cardicor_1.25mg_tablet	22	730791	MED	1141171152	-1																														FALSE							
3197	MED1141171336	289	eprosartan	22	730790	MED	1141171336	-1																														FALSE							
3823	MED1141171344	70	teveten_300mg_tablet	22	730786	MED	1141171344	-1																														FALSE							
3949	MED1141171496	224	trospium	22	730794	MED	1141171496	-1																														FALSE							
3541	MED1141171502	62	regurin_20mg_tablet	22	730787	MED	1141171502	-1																														FALSE							
3720	MED1141171646	1135	pioglitazone	22	730796	MED	1141171646	-1																														FALSE							
3413	MED1141171652	91	actos_15mg_tablet	22	730797	MED	1141171652	-1																														FALSE							
3279	MED1141171932	220	levetiracetam	22	730793	MED	1141171932	-1																														FALSE							
3712	MED1141171940	150	keppra_250mg_tablet	22	730795	MED	1141171940	-1																														FALSE							
3732	MED1141171948	1585	adcal_600mg_chewable_tablet	22	730790	MED	1141171948	-1																														FALSE							
3374	MED1141172214	67	supralip_160mg_m/r_tablet	22	730794	MED	1141172214	-1																														FALSE							
3041	MED1141172436	147	indivina_1mg/2.5mg_tablet	22	730790	MED	1141172436	-1																														FALSE							
3895	MED1141172492	146	micardis_20mg_tablet	22	730794	MED	1141172492	-1																														FALSE							
3853	MED1141172628	64	almogran_12.5mg_tablet	22	730789	MED	1141172628	-1																														FALSE							
3702	MED1141172682	129	irbesartan+hydrochlorothiazide_150mg/12.5mg_tablet	22	730791	MED	1141172682	-1																														FALSE							
3607	MED1141172686	154	coaprovel_150mg/12.5mg_tablet	22	730796	MED	1141172686	-1																														FALSE							
3388	MED1141172698	143	monomax_xl_60mg_m/r_tablet	22	730794	MED	1141172698	-1																														FALSE							
3298	MED1141172728	112	almotriptan	22	730792	MED	1141172728	-1																														FALSE							
3865	MED1141172838	139	depakote_250mg_e/c_tablet	22	730797	MED	1141172838	-1																														FALSE							
3319	MED1141172918	422	celluvisc_1%_single-use_eye_drops	22	730793	MED	1141172918	-1																														FALSE							
3700	MED1141172924	680	desloratadine	22	730793	MED	1141172924	-1																														FALSE							
3716	MED1141172928	584	neoclarityn_5mg_tablet	22	730792	MED	1141172928	-1																														FALSE							
4071	MED1141173328	159	ursodeoxycholic_acid	22	730797	MED	1141173328	-1																														FALSE							
3599	MED1141173342	90	folinic_acid	22	730807	MED	1141173342	-1																														FALSE							
3601	MED1141173346	73	cortisone	22	730800	MED	1141173346	-1																														FALSE							
3606	MED1141173348	427	hydroxocobalamin	22	730790	MED	1141173348	-1																														FALSE							
3262	MED1141173814	72	zoledronic_acid	22	730789	MED	1141173814	-1																														FALSE							
3990	MED1141173872	95	cetraben_cream	22	730789	MED	1141173872	-1																														FALSE							
3216	MED1141173888	74	xismox_xl_60_m/r_tablet	22	730797	MED	1141173888	-1																														FALSE							
4002	MED1141174032	287	doublebase_gel	22	730794	MED	1141174032	-1																														FALSE							
3491	MED1141174388	56	calcitriol	22	730803	MED	1141174388	-1																														FALSE							
3817	MED1141174424	92	solaraze_3%_gel	22	730791	MED	1141174424	-1																														FALSE							
3598	MED1141174500	53	sibutramine	22	730791	MED	1141174500	-1																														FALSE							
3032	MED1141174508	148	reductil_10mg_capsule	22	730792	MED	1141174508	-1																														FALSE							
3190	MED1141174520	3134	symbicort_100/6_turbohaler	22	730790	MED	1141174520	-1																														FALSE							
3040	MED1141175684	996	risedronate_sodium	22	730792	MED	1141175684	-1																														FALSE							
3345	MED1141175690	417	actonel_5mg_tablet	22	730801	MED	1141175690	-1																														FALSE							
3245	MED1141176284	197	brinzolamide	22	730795	MED	1141176284	-1																														FALSE							
3234	MED1141176288	240	azopt_10mg/ml_eye_drops	22	730801	MED	1141176288	-1																														FALSE							
3726	MED1141176570	644	fosamax_5mg_tablet	22	730790	MED	1141176570	-1																														FALSE							
3305	MED1141176662	521	celecoxib	22	730803	MED	1141176662	-1																														FALSE							
3309	MED1141176668	412	celebrex_100mg_capsule	22	730790	MED	1141176668	-1																														FALSE							
4073	MED1141176670	196	celebrex_200mg_capsule	22	730791	MED	1141176670	-1																														FALSE							
3954	MED1141176732	421	carbomers	22	730792	MED	1141176732	-1																														FALSE							
3653	MED1141176832	5969	seretide_50_evohaler	22	730797	MED	1141176832	-1																														FALSE							
3694	MED1141177526	1701	esomeprazole	22	730790	MED	1141177526	-1																														FALSE							
3381	MED1141177532	868	nexium_20mg_tablet	22	730789	MED	1141177532	-1																														FALSE							
3950	MED1141177600	759	rosiglitazone	22	730794	MED	1141177600	-1																														FALSE							
3947	MED1141177606	72	avandia_4mg_tablet	22	730790	MED	1141177606	-1																														FALSE							
3188	MED1141177686	59	fersamal_tablet	22	730793	MED	1141177686	-1																														FALSE							
3316	MED1141177826	87	micropirin_75mg_e/c_tablet	22	730797	MED	1141177826	-1																														FALSE							
3229	MED1141178036	127	eltroxin_25micrograms_tablet	22	730789	MED	1141178036	-1																														FALSE							
3436	MED1141178052	189	zapain_caplet	22	730798	MED	1141178052	-1																														FALSE							
3306	MED1141178054	70	zapain_capsule	22	730789	MED	1141178054	-1																														FALSE							
3838	MED1141178816	63	aranesp_10micrograms/0.4ml_prefilled_syringe	22	730790	MED	1141178816	-1																														FALSE							
3887	MED1141179072	53	pulvinal_beclomethasone_diprop_100mcg_breath-act_dry_pdr_inh	22	730803	MED	1141179072	-1																														FALSE							
4032	MED1141179764	161	tenofovir	22	730791	MED	1141179764	-1																														FALSE							
3944	MED1141179824	92	yasmin_tablet	22	730793	MED	1141179824	-1																														FALSE							
3167	MED1141179830	101	piriteze_10mg_tablet	22	730801	MED	1141179830	-1																														FALSE							
3673	MED1141179846	93	protopic_0.03%_ointment	22	730796	MED	1141179846	-1																														FALSE							
3620	MED1141179914	323	bimatoprost	22	730794	MED	1141179914	-1																														FALSE							
3815	MED1141179920	365	lumigan_0.3mg/ml_eye_drops	22	730790	MED	1141179920	-1																														FALSE							
3302	MED1141179974	589	cozaar_25mg_tablet	22	730792	MED	1141179974	-1																														FALSE							
3951	MED1141179982	63	betamethasone+calcipotriol	22	730790	MED	1141179982	-1																														FALSE							
3652	MED1141179992	602	dovobet_ointment	22	730790	MED	1141179992	-1																														FALSE							
3995	MED1141180036	1061	fybogel_orange_s/f_granules	22	730790	MED	1141180036	-1																														FALSE							
3837	MED1141180140	445	etoricoxib	22	730790	MED	1141180140	-1																														FALSE							
3834	MED1141180148	189	arcoxia_60mg_tablet	22	730800	MED	1141180148	-1																														FALSE							
3525	MED1141180150	132	arcoxia_90mg_tablet	22	730791	MED	1141180150	-1																														FALSE							
3526	MED1141180152	78	arcoxia_120mg_tablet	22	730796	MED	1141180152	-1																														FALSE							
4018	MED1141180212	892	escitalopram	22	730790	MED	1141180212	-1																														FALSE							
3246	MED1141180226	428	amoxicillin	22	730798	MED	1141180226	-1																														FALSE							
3067	MED1141180314	473	ibandronic_acid	22	730791	MED	1141180314	-1																														FALSE							
3266	MED1141180342	348	beclometasone_dipropionate+salbutamol	22	730792	MED	1141180342	-1																														FALSE							
3898	MED1141180392	275	cefalexin	22	730790	MED	1141180392	-1																														FALSE							
3464	MED1141180592	109	perindopril+indapamide	22	730792	MED	1141180592	-1																														FALSE							
3493	MED1141180598	102	coversyl_plus_4mg/1.25mg_tablet	22	730791	MED	1141180598	-1																														FALSE							
3050	MED1141180644	67	cefradine	22	730793	MED	1141180644	-1																														FALSE							
3670	MED1141180662	145	zirtek_allergy_10mg_tablet	22	730798	MED	1141180662	-1																														FALSE							
3513	MED1141180936	297	calcium_carbonate+colecalciferol_1.25g/5micrograms_tablet	22	730790	MED	1141180936	-1																														FALSE							
3286	MED1141181562	56	benadryl_one_a_day_10mg_tablet	22	730792	MED	1141181562	-1																														FALSE							
3431	MED1141181594	224	estriol_product	22	730790	MED	1141181594	-1																														FALSE							
3200	MED1141181700	925	estradiol_product	22	730790	MED	1141181700	-1																														FALSE							
3785	MED1141181868	658	omacor_1g_capsule	22	730790	MED	1141181868	-1																														FALSE							
3347	MED1141182628	1266	tiotropium	22	730790	MED	1141182628	-1																														FALSE							
3028	MED1141182632	725	spiriva_18micrograms_inhalation_capsule	22	730793	MED	1141182632	-1																														FALSE							
3975	MED1141182800	1258	cerazette_75micrograms_tablet	22	730789	MED	1141182800	-1																														FALSE							
4039	MED1141184722	68	latanoprost+timolol	22	730789	MED	1141184722	-1																														FALSE							
4040	MED1141184726	269	xalacom_0.005%/0.5%_eye_drops	22	730790	MED	1141184726	-1																														FALSE							
3435	MED1141184748	302	levocetirizine	22	730798	MED	1141184748	-1																														FALSE							
3139	MED1141184752	76	xyzal_5mg_tablet	22	730788	MED	1141184752	-1																														FALSE							
4074	MED1141185316	207	travoprost	22	730789	MED	1141185316	-1																														FALSE							
3177	MED1141185326	348	travatan_40micrograms/ml_eye_drops	22	730790	MED	1141185326	-1																														FALSE							
3119	MED1141185986	113	cetraben_emollient_cream	22	730791	MED	1141185986	-1																														FALSE							
3545	MED1141186750	58	biotene_oralbalance_oral_gel	22	730791	MED	1141186750	-1																														FALSE							
3797	MED1141187230	134	care_cetirizine_hayfever_relief_10mg_tablet	22	730790	MED	1141187230	-1																														FALSE							
3528	MED1141187304	118	codipar_caplet	22	730792	MED	1141187304	-1																														FALSE							
3132	MED1141187776	303	nurofen_200mg_tablet	22	730789	MED	1141187776	-1																														FALSE							
3106	MED1141187790	57	micardisplus_40mg/12.5mg_tablet	22	730795	MED	1141187790	-1																														FALSE							
3218	MED1141187810	649	tadalafil	22	730792	MED	1141187810	-1																														FALSE							
3220	MED1141187814	298	cialis_10mg_tablet	22	730792	MED	1141187814	-1																														FALSE							
3223	MED1141187818	187	cialis_20mg_tablet	22	730795	MED	1141187818	-1																														FALSE							
3258	MED1141188146	663	simvador_10mg_tablet	22	730791	MED	1141188146	-1																														FALSE							
3122	MED1141188152	57	felotens_xl_5mg_m/r_tablet	22	730789	MED	1141188152	-1																														FALSE							
3757	MED1141188210	122	berocca_effervescent_tablet	22	730795	MED	1141188210	-1																														FALSE							
3793	MED1141188426	69	gavilast-p_75mg_tablet	22	730792	MED	1141188426	-1																														FALSE							
4008	MED1141188442	33045	glucosamine_product	22	730804	MED	1141188442	-1																														FALSE							
4100	MED1141188588	54	adalimumab	22	730789	MED	1141188588	-1																														FALSE							
3816	MED1141188594	130	humira_40mg_injection_solution_0.8ml_prefilled_syringe	22	730795	MED	1141188594	-1																														FALSE							
3890	MED1141188658	197	asacol_mr_400mg_e/c_tablet	22	730793	MED	1141188658	-1																														FALSE							
3037	MED1141188836	117	felendil_xl_5mg_m/r_tablet	22	730794	MED	1141188836	-1																														FALSE							
3909	MED1141189090	216	rosiglitazone_1mg_/_metformin_500mg_tablet	22	730799	MED	1141189090	-1																														FALSE							
3762	MED1141189094	205	avandamet_1mg_/_500mg_tablet	22	730808	MED	1141189094	-1																														FALSE							
3074	MED1141189134	88	stalevo_50mg_/_12.5mg_/_200mg_tablet	22	730798	MED	1141189134	-1																														FALSE							
4114	MED1141189380	81	emtricitabine	22	730789	MED	1141189380	-1																														FALSE							
3130	MED1141189776	53	monomil_xl_60mg_m/r_tablet	22	730796	MED	1141189776	-1																														FALSE							
3327	MED1141190158	452	cipralex_5mg_tablet	22	730794	MED	1141190158	-1																														FALSE							
3693	MED1141190160	168	vascalpha_5mg_m/r_tablet	22	730793	MED	1141190160	-1																														FALSE							
3031	MED1141190244	74	rhinolast_0.1%_nasal_spray	22	730793	MED	1141190244	-1																														FALSE							
4022	MED1141190960	168	tramacet_325mg/37.5mg_tablet	22	730795	MED	1141190960	-1																														FALSE							
3457	MED1141191044	20969	levothyroxine_sodium	22	730796	MED	1141191044	-1																														FALSE							
3557	MED1141191312	104	calfovit_d3_powder_for_oral_suspension	22	730800	MED	1141191312	-1																														FALSE							
3411	MED1141191748	300	respiratory_mometasone	22	730795	MED	1141191748	-1																														FALSE							
3849	MED1141192000	386	dutasteride	22	730790	MED	1141192000	-1																														FALSE							
3723	MED1141192004	108	avodart_500micrograms_capsule	22	730790	MED	1141192004	-1																														FALSE							
3166	MED1141192248	135	vardenafil	22	730790	MED	1141192248	-1																														FALSE							
3707	MED1141192410	3148	rosuvastatin	22	730791	MED	1141192410	-1																														FALSE							
3711	MED1141192414	337	crestor_10mg_tablet	22	730792	MED	1141192414	-1																														FALSE							
4037	MED1141192666	56	frovatriptan	22	730793	MED	1141192666	-1																														FALSE							
3348	MED1141192736	2993	ezetimibe	22	730791	MED	1141192736	-1																														FALSE							
3523	MED1141192740	966	ezetrol_10mg_tablet	22	730791	MED	1141192740	-1																														FALSE							
3759	MED1141192916	977	rino_clenil_50micrograms_nasal_spray	22	730790	MED	1141192916	-1																														FALSE							
3268	MED1141193272	192	testogel_50mg_gel_5g_sachet	22	730796	MED	1141193272	-1																														FALSE							
4017	MED1141193282	599	olmesartan	22	730790	MED	1141193282	-1																														FALSE							
3622	MED1141193290	74	lyrinel_xl_5mg_m/r_tablet	22	730799	MED	1141193290	-1																														FALSE							
3553	MED1141193346	305	olmetec_10mg_tablet	22	730805	MED	1141193346	-1																														FALSE							
3124	MED1141194224	196	allergy_relief_antihistamine_4mg_tablet	22	730789	MED	1141194224	-1																														FALSE							
3259	MED1141194386	368	telfast_30_tablet	22	730789	MED	1141194386	-1																														FALSE							
3843	MED1141194794	28408	bendroflumethiazide	22	730796	MED	1141194794	-1																														FALSE							
3936	MED1141194800	117	bendroflumethiazide+potassium_2.5mg/7.7mmol_m/r_tablet	22	730794	MED	1141194800	-1																														FALSE							
3412	MED1141194810	90	atenolol+bendroflumethiazide	22	730795	MED	1141194810	-1																														FALSE							
3829	MED1141194852	96	dicycloverine	22	730792	MED	1141194852	-1																														FALSE							
3634	MED1141195044	206	hydroxycarbamide	22	730794	MED	1141195044	-1																														FALSE							
3297	MED1141195224	140	formoterol	22	730790	MED	1141195224	-1																														FALSE							
3589	MED1141195232	352	budesonide+formoterol	22	730791	MED	1141195232	-1																														FALSE							
3069	MED1141195280	68	novolizer_budesonide_200micrograms/dose_cartridge+inhaler	22	730796	MED	1141195280	-1																														FALSE							
4010	MED1141195836	98	dermol_cream	22	730799	MED	1141195836	-1																														FALSE							
3063	MED1141195974	67	aripiprazole	22	730796	MED	1141195974	-1																														FALSE							
3784	MED1141199858	295	cardioplen_xl_5mg_m/r_tablet	22	730789	MED	1141199858	-1																														FALSE							
3986	MED1141200004	1129	pregabalin	22	730796	MED	1141200004	-1																														FALSE							
3334	MED1141200072	153	lyrica_25mg_capsule	22	730791	MED	1141200072	-1																														FALSE							
3250	MED1141200108	173	cymalon_cranberry_1.5g/5ml_liquid	22	730790	MED	1141200108	-1																														FALSE							
3452	MED1141200322	854	solifenacin	22	730796	MED	1141200322	-1																														FALSE							
3102	MED1141200384	508	vesicare_5mg_tablet	22	730791	MED	1141200384	-1																														FALSE							
3709	MED1141200400	79	amlostin_5mg_tablet	22	730796	MED	1141200400	-1																														FALSE							
3666	MED1141200440	51	glivec_100mg_tablet	22	730805	MED	1141200440	-1																														FALSE							
3548	MED1141200564	443	duloxetine	22	730798	MED	1141200564	-1																														FALSE							
