GBE_ID	BETA	SE	Z_STAT	P	AIC	LOCUS	BY_ADJ_P	u95_BETA	l95_BETA	OR	CI	GBE_NAME
HC1321	-0.0030297260204590697	0.00620553133492712	-0.488229912466416	0.6253869992683629	196430.27173504198	DRB5	1.0	0.009133115395998086	-0.015192567436916226	0.9969748589678322	1.0 [0.98, 1.01]	TTE_other_disorders_of_urinary_system
HC1321	0.00556214624324104	0.00606186024023541	0.91756424972032	0.358847041562302	196428.16384056	C	1.0	0.017443392314102444	-0.006319099827620364	1.0055776436983708	1.01 [0.99, 1.02]	TTE_other_disorders_of_urinary_system
HC1321	0.0053823763449710104	0.00606474412750149	0.8874861382137829	0.3748172259511721	196429.77155016304	B	1.0	0.01726927483487393	-0.00650452214493191	1.005396887355422	1.01 [0.99, 1.02]	TTE_other_disorders_of_urinary_system
HC1321	-0.00589700694083831	0.0061454096286940214	-0.959579148850246	0.337267067341099	196428.18540017	A	1.0	0.006147995931401973	-0.017942009813078592	0.9941203462771535	0.99 [0.98, 1.01]	TTE_other_disorders_of_urinary_system
HC131	0.00824275102730223	0.0180163996054652	0.4575137767704629	0.64730180227553	35743.225271445495	DPA1	1.0	0.04355489425401402	-0.027069392199409563	1.0082768160316748	1.01 [0.97, 1.04]	svt_/_supraventricular_tachycardia
HC131	0.0234208440468365	0.0182699082910731	1.28193550146501	0.199865272923958	35741.8454986508	DPB1	1.0	0.05922986429733977	-0.012388176203666775	1.0236972658066468	1.02 [0.99, 1.06]	svt_/_supraventricular_tachycardia
HC131	0.0100163499592024	0.0176985446881978	0.565942010242331	0.5714332020999889	35743.0994501831	DQA1	1.0	0.044705497548070086	-0.02467279762966529	1.010066681498197	1.01 [0.98, 1.05]	svt_/_supraventricular_tachycardia
HC1323	-0.0160744446888625	0.0197237916240177	-0.814977413840077	0.4150852386926721	27623.989649829302	B	1.0	0.022584186894212193	-0.05473307627193719	0.9840540597300974	0.98 [0.95, 1.02]	TTE_inflammatory_diseases_of_prostate
HC1318	0.0293248592915966	0.017248649375397	1.70012495780828	0.0891074236803032	35011.1238248401	B	1.0	0.06313221206737472	-0.004482493484181522	1.0297590669449475	1.03 [1.0, 1.07]	TTE_urethral_stricture
HC1330	0.015174679114513	0.0156819181409893	0.967654529126092	0.33321693438995	40115.6684908318	DRB5	1.0	0.04591123867085203	-0.015561880441826027	1.0152903991548459	1.02 [0.98, 1.05]	TTE_other_disorders_of_penis
HC1330	0.0204516073231991	0.0154639285774327	1.32253632838458	0.18598962054459606	40113.0838319311	DRB3	1.0	0.050760907334967194	-0.009857692688568995	1.0206621744733226	1.02 [0.99, 1.05]	TTE_other_disorders_of_penis
HC1339	-0.0989430359738281	0.0430889577263726	-2.2962503897668	0.0216615688946546	8776.89286267931	DPB1	1.0	-0.01448867883013781	-0.1833973931175184	0.9057943042444236	0.91 [0.83, 0.99]	TTE_salpingitis_and_oophoritis
HC1339	-0.007704033586065958	0.0392068440452264	-0.196497162005161	0.8442210537617729	8782.26255306695	DQA1	1.0	0.06914138074257778	-0.0845494479147097	0.9923255664187624	0.99 [0.92, 1.07]	TTE_salpingitis_and_oophoritis
HC1339	0.0131364930714431	0.0390322281662614	0.336555038966439	0.7364523544272371	8781.7687926119	DQB1	1.0	0.08963966027731544	-0.06336667413442924	1.0132231558624842	1.01 [0.94, 1.09]	TTE_salpingitis_and_oophoritis
HC1339	0.0395937905258002	0.0371903501690682	1.0646253758248	0.287045491804419	8780.953319240949	DRB1	1.0	0.11248687685717387	-0.033299295805573476	1.0403880728535186	1.04 [0.97, 1.12]	TTE_salpingitis_and_oophoritis
HC1339	0.0334635711787068	0.0390651587261925	0.8566091184539341	0.391660944629834	8779.49084112232	DRB3	1.0	0.11003128228204409	-0.0431041399246305	1.034029774554292	1.03 [0.96, 1.12]	TTE_salpingitis_and_oophoritis
HC1339	-0.00343395379895562	0.0403271315131185	-0.0851524437794082	0.9321401975632622	8782.11426092215	DRB4	1.0	0.07560722396675665	-0.08247513156466788	0.996571935477295	1.0 [0.92, 1.08]	TTE_salpingitis_and_oophoritis
HC1339	0.013362014946941	0.0398874274591784	0.334993149423234	0.737630253930116	8782.280197623491	DRB5	1.0	0.09154137276693067	-0.06481734287304866	1.013451685617153	1.01 [0.94, 1.1]	TTE_salpingitis_and_oophoritis
HC1339	-0.0239011881643532	0.039861832619084	-0.599600836036585	0.548772289858	8781.67891042215	C	1.0	0.05422800376905143	-0.10203038009775783	0.9763821831072821	0.98 [0.9, 1.06]	TTE_salpingitis_and_oophoritis
HC1339	0.0136387101622904	0.0377264545417248	0.361515820343156	0.7177138806273009	8779.193314783259	B	1.0	0.08758256106407102	-0.06030514073949021	1.0137321416481828	1.01 [0.94, 1.09]	TTE_salpingitis_and_oophoritis
HC1339	-0.029115352127237006	0.0395422302739145	-0.736310317489705	0.461541868689468	8773.333559274259	A	1.0	0.04838741920963541	-0.10661812346410943	0.9713044159736358	0.97 [0.9, 1.05]	TTE_salpingitis_and_oophoritis
HC1338	-0.00679119768913177	0.0109501028439055	-0.6201948772482601	0.535129493760482	72871.7375707804	DPA1	1.0	0.014671003884923008	-0.02825339926318655	0.9932318103803158	0.99 [0.97, 1.01]	TTE_other_disorders_of_breast
HC1339	-0.0434772833140722	0.0385118455010093	-1.12893274130248	0.258926207655538	8780.67466585975	DPA1	1.0	0.03200593386790603	-0.11896050049605042	0.9574543040326376	0.96 [0.89, 1.03]	TTE_salpingitis_and_oophoritis
HC1338	-0.0321144216883385	0.0115187856139279	-2.7880041147312897	0.00530338701991035	72864.0612078679	DPB1	1.0	-0.009537601885039819	-0.054691241491637184	0.9683957702606677	0.97 [0.95, 0.99]	TTE_other_disorders_of_breast
HC1338	0.00350929835505989	0.0109589601485601	0.320221837426883	0.7488001702102279	72870.1504037818	DQB1	1.0	0.024988860246237685	-0.017970263536117907	1.0035154631517933	1.0 [0.98, 1.03]	TTE_other_disorders_of_breast
HC1338	0.0047741117686623	0.0108954559357021	0.4381745745048221	0.661259738169887	72871.9780535837	DRB1	1.0	0.02612920540263841	-0.016580981865313815	1.004785525997291	1.0 [0.98, 1.03]	TTE_other_disorders_of_breast
HC1338	0.00198715275851536	0.0110068233971708	0.18053826129581896	0.8567300196791608	72871.2464271909	DRB3	1.0	0.02356052661697013	-0.01958622109993941	1.0019891284550118	1.0 [0.98, 1.02]	TTE_other_disorders_of_breast
HC1338	-0.00205118565115458	0.0112833013624575	-0.181789494516154	0.8557479293105799	72872.076368005	DRB4	1.0	0.020064085019262122	-0.02416645632157128	0.9979509165925234	1.0 [0.98, 1.02]	TTE_other_disorders_of_breast
HC1338	-0.00047842464242436894	0.0110961024786422	-0.0431164585353498	0.965608699485624	72872.0637083726	DRB5	1.0	0.021269936215714345	-0.022226785500563083	0.9995216897843959	1.0 [0.98, 1.02]	TTE_other_disorders_of_breast
HC1338	0.0033548074867235603	0.0107844364237924	0.311078609478587	0.755740862129163	72869.1473736371	C	1.0	0.024492302877356667	-0.017782687903909543	1.003360441151552	1.0 [0.98, 1.02]	TTE_other_disorders_of_breast
HC1338	0.004090279628962221	0.0108129912602115	0.378274570887078	0.705226633911709	72870.8037327937	B	1.0	0.02528374249897676	-0.017103183241052318	1.0040986562396832	1.0 [0.98, 1.03]	TTE_other_disorders_of_breast
HC1338	-0.013091390404159	0.0110152603584261	-1.1884776190646102	0.23464529226674	72870.3359389751	A	1.0	0.008498519898356156	-0.034681300706674155	0.9869939291242886	0.99 [0.97, 1.01]	TTE_other_disorders_of_breast
HC1337	-0.0155053151966969	0.00993690471313283	-1.56037676160915	0.118670873086188	85063.9373612792	DPA1	1.0	0.003971018041043446	-0.03498164843443725	0.9846142733192914	0.98 [0.97, 1.0]	TTE_unspecified_lump_in_breast
HC1337	-0.0244289003498439	0.0104692831839003	-2.33338805730375	0.0196277875087481	85061.4676679533	DPB1	1.0	-0.003909105309399311	-0.04494869539028849	0.9758670702591778	0.98 [0.96, 1.0]	TTE_unspecified_lump_in_breast
HC1337	-0.00995647019027023	0.00999532188007665	-0.996113012640057	0.31919523800507	85063.4047925161	DQA1	1.0	0.009634360694680004	-0.029547301075220467	0.9900929313680629	0.99 [0.97, 1.01]	TTE_unspecified_lump_in_breast
HC1338	6.0915997405889e-05	0.010905865462151	0.00558561790600652	0.995543344884224	72872.056157749	DQA1	1.0	0.02143641230322185	-0.02131458030841007	1.000060917852823	1.0 [0.98, 1.02]	TTE_other_disorders_of_breast
HC133	0.013853886745200002	0.0182258634985916	0.760122380279573	0.44718143610003097	33761.9555403887	A	1.0	0.04957657920243954	-0.021868805712039537	1.0139502965364782	1.01 [0.98, 1.05]	anal_fissure
HC133	-0.0017689225561729398	0.0185591860048072	-0.0953125075482706	0.92406660829664	33765.0287567388	B	1.0	0.03460708201324918	-0.03814492712559506	0.998232641065221	1.0 [0.96, 1.04]	anal_fissure
HC133	0.0435852213666943	0.0174422830564582	2.49882548205502	0.0124605657586179	33757.0903160512	C	1.0	0.07777209615735237	0.009398346576036234	1.0445490084130968	1.04 [1.01, 1.08]	anal_fissure
HC1342	0.017131608697896	0.0186235363385768	0.919890207017747	0.357630136930899	30243.0181871989	DRB3	1.0	0.05363373992150654	-0.019370522525714532	1.01727919630598	1.02 [0.98, 1.06]	TTE_other_female_pelvic_inflammatory_diseases
HC1342	-0.0170475452291548	0.0190534326406383	-0.8947230428597299	0.370935157637188	30242.671681254502	DRB4	1.0	0.020297182746496268	-0.05439227320480587	0.9830969419543361	0.98 [0.95, 1.02]	TTE_other_female_pelvic_inflammatory_diseases
HC1342	-0.0190921586028279	0.0186326906263	-1.02465923927698	0.305524002131662	30243.4184952399	DRB5	1.0	0.017427915024720093	-0.055612232230375896	0.9810889422902104	0.98 [0.95, 1.02]	TTE_other_female_pelvic_inflammatory_diseases
HC1342	0.00539695907080697	0.0181867406249825	0.29675240781700896	0.7666555425654441	30243.8979452187	C	1.0	0.04104297069577267	-0.030249052554158724	1.005411548889489	1.01 [0.97, 1.04]	TTE_other_female_pelvic_inflammatory_diseases
HC1342	0.00442002212629125	0.0182359318304383	0.24237983380227496	0.8084858588730011	30241.398042304503	B	1.0	0.040162448513950316	-0.031322404261367814	1.004429804832038	1.0 [0.97, 1.04]	TTE_other_female_pelvic_inflammatory_diseases
HC1342	0.0147798721737858	0.0181366487805579	0.8149174829712491	0.415119545050185	30240.7762166571	A	1.0	0.05032770378367928	-0.020767959436107687	1.0148896345759302	1.01 [0.98, 1.05]	TTE_other_female_pelvic_inflammatory_diseases
HC1341	-0.0157034801642643	0.026986466311388	-0.5819020535355389	0.5606326572155389	16317.4708518374	DPA1	1.0	0.037189993806056185	-0.06859695413458478	0.9844191765950591	0.98 [0.93, 1.04]	TTE_inflammatory_disease_of_cervix_uteri
HC1341	0.0201989580904418	0.027706236405243	0.729040126381778	0.465977117497666	16318.538478280701	DPB1	1.0	0.07450318144471808	-0.03410526526383448	1.020404337530562	1.02 [0.97, 1.08]	TTE_inflammatory_disease_of_cervix_uteri
HC1341	-0.00165930575041135	0.0271003199946239	-0.0612282715016103	0.95117741456347	16318.829608505801	DQA1	1.0	0.05145732143905149	-0.05477593293987419	0.9983420701362645	1.0 [0.95, 1.05]	TTE_inflammatory_disease_of_cervix_uteri
HC1341	0.0113317060427138	0.0269058964137164	0.4211606953536379	0.673637743155786	16318.7243621325	DQB1	1.0	0.06406726301359794	-0.04140385092817034	1.0113961530250046	1.01 [0.96, 1.07]	TTE_inflammatory_disease_of_cervix_uteri
HC1341	0.0106364547540198	0.0268930777106911	0.395509017913239	0.692467267675955	16317.8380735073	DRB1	1.0	0.06334688706697436	-0.04207397755893476	1.0106932229310757	1.01 [0.96, 1.07]	TTE_inflammatory_disease_of_cervix_uteri
HC1341	0.000187703361841562	0.0272319818908435	0.00689275435750329	0.9945004212643308	16318.0877790942	DRB3	1.0	0.053562387867894815	-0.05318698114421169	1.0001877209792198	1.0 [0.95, 1.06]	TTE_inflammatory_disease_of_cervix_uteri
HC1341	0.0334150091845219	0.0278562633851921	1.19955102098456	0.230313758346884	16315.329481409299	DRB4	1.0	0.0880132854194984	-0.02118326705045461	1.0339795612256324	1.03 [0.98, 1.09]	TTE_inflammatory_disease_of_cervix_uteri
HC1341	-0.022489036726334	0.0271687770655523	-0.827753000146929	0.4078103969229209	16318.3783885021	DRB5	1.0	0.03076176632214851	-0.0757398397748165	0.9777619566064868	0.98 [0.93, 1.03]	TTE_inflammatory_disease_of_cervix_uteri
HC1341	-0.0196218515166484	0.0276129104776031	-0.710604249145114	0.477329509245072	16317.1873446223	C	1.0	0.034499453019453674	-0.07374315605275047	0.980569404039664	0.98 [0.93, 1.04]	TTE_inflammatory_disease_of_cervix_uteri
HC1341	-0.0217758964972759	0.0279279220697374	-0.779717747811688	0.43555702993601	16318.446223198798	B	1.0	0.03296283075940941	-0.0765146237539612	0.9784594866810021	0.98 [0.93, 1.03]	TTE_inflammatory_disease_of_cervix_uteri
HC1341	-0.007794162784748059	0.0272003170850095	-0.28654676195093104	0.774459383343608	16318.987123455701	A	1.0	0.04551845870187056	-0.061106784271366676	0.9922361329409736	0.99 [0.94, 1.05]	TTE_inflammatory_disease_of_cervix_uteri
HC133	0.0358955136847286	0.0189181777517272	1.8974086276069295	0.0577740278332474	33761.3900581407	DPA1	1.0	0.0729751420781139	-0.0011841147086567097	1.0365475357999103	1.04 [1.0, 1.08]	anal_fissure
HC133	0.0083219587005451	0.0191520105706631	0.434521413291857	0.6639098485440991	33764.8368872902	DPB1	1.0	0.045859899419044774	-0.029215982017954577	1.0083566824552326	1.01 [0.97, 1.05]	anal_fissure
HC133	0.0180751667904541	0.0182379509053891	0.991074429590285	0.32164923787715194	33764.0902765286	DQA1	1.0	0.05382155056501674	-0.017671216984108534	1.0182395113092944	1.02 [0.98, 1.06]	anal_fissure
HC133	0.0274372722547969	0.0180677029554615	1.51858110145115	0.128867971091986	33762.770688028395	DQB1	1.0	0.06284997004750144	-0.00797542553790764	1.0278171404333978	1.03 [0.99, 1.06]	anal_fissure
HC133	0.0183918020465867	0.0181106101336869	1.01552636332096	0.30985498615122103	33764.042357598795	DRB1	1.0	0.05388859790861302	-0.017104993815439624	1.01856197288642	1.02 [0.98, 1.06]	anal_fissure
HC133	-0.0110444339696256	0.0187371062415274	-0.589441818136658	0.5555649309712779	33764.2349159586	DRB3	1.0	0.025680294263768097	-0.0477691622030193	0.9890163318773585	0.99 [0.95, 1.03]	anal_fissure
HC133	0.015511636981537	0.0191450467547167	0.810216719774552	0.4178156296309579	33764.1243931613	DRB4	1.0	0.053035928620781735	-0.022012654657707735	1.0156325668869721	1.02 [0.98, 1.05]	anal_fissure
HC133	0.043759809500627	0.0192678833359836	2.27112697007582	0.0231392927558879	33759.8020973826	DRB5	1.0	0.08152486083915486	0.0059947581620991425	1.0447313901956612	1.04 [1.01, 1.08]	anal_fissure
HC1337	-0.0111389517179067	0.0101671738491706	-1.09557994022256	0.27326264426486896	85066.140587172	DQB1	1.0	0.008788709026467674	-0.031066612462281075	0.9889228566982575	0.99 [0.97, 1.01]	TTE_unspecified_lump_in_breast
HC1330	-0.0383094278698802	0.0159453351187	-2.40254767834591	0.0162813119952856	40104.0648190659	DRB4	1.0	-0.007056571037228204	-0.0695622847025322	0.9624150967596075	0.96 [0.93, 0.99]	TTE_other_disorders_of_penis
HC1337	-0.000431453072483961	0.00995640414841544	-0.0433342264990947	0.9654351080373872	85065.3327551131	DRB1	1.0	0.0190830990584103	-0.019946005203378223	0.9995686399900084	1.0 [0.98, 1.02]	TTE_unspecified_lump_in_breast
HC1337	-0.0233937728681042	0.0102589230714362	-2.28033417398745	0.022587876444263	85061.7771194574	DRB4	1.0	-0.0032862836480892464	-0.04350126208811915	0.9768777400779367	0.98 [0.96, 1.0]	TTE_unspecified_lump_in_breast
HC1334	-0.00407202772151331	0.0114289189622584	-0.356291591091014	0.7216222060322529	68089.20264161589	DQB1	1.0	0.018328653444513152	-0.026472708887539772	0.995936251741489	1.0 [0.97, 1.02]	TTE_benign_mammary_dysplasia
HC1334	0.0176408771158809	0.0110413370526094	1.59771203721309	0.110107078606586	68086.6744599133	DRB1	1.0	0.03928189773899532	-0.00400014350723352	1.017797396413206	1.02 [1.0, 1.04]	TTE_benign_mammary_dysplasia
HC1334	0.00848927088843502	0.0113699590154233	0.746640412416561	0.45528064740356	68089.011905703	DRB3	1.0	0.03077439055866469	-0.01379584878179465	1.0085254069323846	1.01 [0.99, 1.03]	TTE_benign_mammary_dysplasia
HC1334	-0.012114134492024	0.0116085676254209	-1.04355118416987	0.296693088136401	68080.1474589666	DRB4	1.0	0.010638658053800962	-0.034866927037848966	0.987958946234303	0.99 [0.97, 1.01]	TTE_benign_mammary_dysplasia
HC1334	0.00665998720556334	0.011482286038013	0.580022757098622	0.5618992714239399	68089.3093836397	DRB5	1.0	0.029165267840068818	-0.01584529342894214	1.0066822142368692	1.01 [0.98, 1.03]	TTE_benign_mammary_dysplasia
HC1334	0.0173546998924266	0.0109589312000393	1.5836124504882698	0.113281938876537	68087.3870424751	C	1.0	0.03883420504450363	-0.004124805259650428	1.017506167653768	1.02 [1.0, 1.04]	TTE_benign_mammary_dysplasia
HC1334	0.0129257441014451	0.0110201563851534	1.1729183915083998	0.24082853350867006	68088.56364010701	B	1.0	0.034525250616345766	-0.008673762413455565	1.0130096426256456	1.01 [0.99, 1.04]	TTE_benign_mammary_dysplasia
HC1334	-0.0061122071739905	0.0113145787903803	-0.540206337967007	0.589054742268907	68089.2820553082	A	1.0	0.016064367255154886	-0.028288781603135887	0.9939064343646257	0.99 [0.97, 1.02]	TTE_benign_mammary_dysplasia
HC1332	-0.0183671811867511	0.0116357325942936	-1.5785152363985	0.114447290618632	62541.764528926906	DPA1	1.0	0.004438854698064355	-0.041173217071566556	0.9818004675052251	0.98 [0.96, 1.0]	TTE_other_disorders_of_male_genital_organs
HC1332	-0.0168101661360705	0.0123003870419492	-1.36663716993141	0.171739060477258	62535.2816870432	DPB1	1.0	0.007298592466149934	-0.04091892473829094	0.983330336315206	0.98 [0.96, 1.01]	TTE_other_disorders_of_male_genital_organs
HC1332	0.0299189108219632	0.0113652239230869	2.63249637881635	0.00847599265547309	62536.9815830367	DQA1	1.0	0.05219474971121352	0.007643071932712877	1.0303709786301163	1.03 [1.01, 1.05]	TTE_other_disorders_of_male_genital_organs
HC1334	0.00412056928684043	0.0112287551923559	0.36696581377475895	0.713644518380711	68089.5478992936	DQA1	1.0	0.026128929463857996	-0.017887790890177134	1.0041290705050732	1.0 [0.98, 1.03]	TTE_benign_mammary_dysplasia
HC1332	0.0167831321376636	0.0114650482024571	1.4638518601314598	0.143234429073228	62542.0793119646	DQB1	1.0	0.03925462661447951	-0.005688362339152316	1.0169247601107951	1.02 [0.99, 1.04]	TTE_other_disorders_of_male_genital_organs
HC1332	0.00540023345825793	0.0117604075096991	0.459187613507798	0.646099444653786	62544.0505764259	DRB3	1.0	0.028450632177268162	-0.017650165260752304	1.0054148410018375	1.01 [0.98, 1.03]	TTE_other_disorders_of_male_genital_organs
HC1332	0.0235753030548639	0.0120419282595023	1.9577681038135	0.0502572297398771	62539.863441768204	DRB4	1.0	0.047177482443488405	-2.6876333760608023e-05	1.0238553972829447	1.02 [1.0, 1.05]	TTE_other_disorders_of_male_genital_organs
HC1332	0.00893970889533156	0.0118654377041452	0.7534242830509681	0.451194995189513	62542.6091719559	DRB5	1.0	0.03219596679545615	-0.014316549004793032	1.008979787434029	1.01 [0.99, 1.03]	TTE_other_disorders_of_male_genital_organs
HC1332	0.0141788165351501	0.0114497998657182	1.23834623324753	0.21558770773552	62541.5425091331	C	1.0	0.036620424271957774	-0.008262791201657573	1.0142798127252655	1.01 [0.99, 1.04]	TTE_other_disorders_of_male_genital_organs
HC1332	0.015533010914846	0.0113708269145404	1.3660405730899998	0.171926228977521	62540.0429289049	B	1.0	0.037819831667345184	-0.006753809837653184	1.0156542751817181	1.02 [0.99, 1.04]	TTE_other_disorders_of_male_genital_organs
HC1332	0.0030769428840890893	0.0116340141033097	0.264478180683462	0.791411475702733	62544.08690909469	A	1.0	0.0258796105265761	-0.01972572475839792	1.0030816815317813	1.0 [0.98, 1.03]	TTE_other_disorders_of_male_genital_organs
HC1330	0.0110911684988261	0.0155078314251847	0.7151979019332181	0.4744867652953521	40116.1924562683	DPA1	1.0	0.04148651809218811	-0.01930418109453591	1.011152903534949	1.01 [0.98, 1.04]	TTE_other_disorders_of_penis
HC1330	0.0220057575989884	0.0157747080680106	1.39500252582257	0.163015077890578	40114.1805469839	DPB1	1.0	0.052924185412289174	-0.008912670214312371	1.0222496701571613	1.02 [0.99, 1.05]	TTE_other_disorders_of_penis
HC1330	0.0043712256182709	0.015281890646437004	0.286039582366076	0.774847805157743	40116.6902043648	DQA1	1.0	0.03432373128528743	-0.025581280048745627	1.0043807933608144	1.0 [0.97, 1.03]	TTE_other_disorders_of_penis
HC1330	0.0322771911379097	0.0148810286537423	2.1690161271070902	0.0300814595546693	40109.993961028704	DQB1	1.0	0.06144400729924461	0.003110374976574796	1.0328037496776945	1.03 [1.0, 1.06]	TTE_other_disorders_of_penis
HC1330	0.0286971597256839	0.0148273185507849	1.93542477875508	0.0529381910624758	40112.9794520767	DRB1	1.0	0.0577587040852223	-0.000364384633854499	1.0291128904492008	1.03 [1.0, 1.06]	TTE_other_disorders_of_penis
HC1332	0.0233257727721861	0.0113112361831695	2.06217714796668	0.0391908735226669	62538.726913517996	DRB1	1.0	0.04549579569119832	0.0011557498531738833	1.0235999462289518	1.02 [1.0, 1.05]	TTE_other_disorders_of_male_genital_organs
HC1334	-0.008905702644257909	0.011730771463203	-0.759174507166326	0.447748173693794	68089.2632915515	DPB1	1.0	0.014086609423619969	-0.03189801471213578	0.9911338356663353	0.99 [0.97, 1.01]	TTE_benign_mammary_dysplasia
HC1334	0.0170845022264262	0.0114160241987904	1.49653696671705	0.134513782145221	68087.3457152957	DPA1	1.0	0.03945990965605538	-0.005290905203202984	1.0172312770012057	1.02 [0.99, 1.04]	TTE_benign_mammary_dysplasia
HC1335	0.0202523267679676	0.0271716880630224	0.745346653509126	0.456062184473263	15717.1404346948	A	1.0	0.0735088353714915	-0.0330041818355563	1.0204587966137892	1.02 [0.97, 1.08]	TTE_inflammatory_disorders_of_breast
HC1337	-0.000697584589883818	0.0100950335414019	-0.0691017604867657	0.9449086197144708	85066.6757606113	DRB5	1.0	0.019088681151263907	-0.02048385033103154	0.9993026586656791	1.0 [0.98, 1.02]	TTE_unspecified_lump_in_breast
HC1337	-0.0240027837702116	0.0101674644507108	-2.36074430223688	0.0182383010310775	85061.31544452	C	1.0	-0.004074553446818431	-0.04393101409360477	0.9762829920066153	0.98 [0.96, 1.0]	TTE_unspecified_lump_in_breast
HC1337	-0.025375814405689	0.0103071110069227	-2.46197158337051	0.0138175613928217	85061.14829946299	B	1.0	-0.005173876832120509	-0.045577751979257494	0.9749434453794172	0.97 [0.96, 0.99]	TTE_unspecified_lump_in_breast
HC1337	-0.0277562186284335	0.0101680240795247	-2.7297553990185897	0.00633813329861112	85059.7732134771	A	1.0	-0.007826891432565087	-0.047685545824301914	0.9726254458675568	0.97 [0.95, 0.99]	TTE_unspecified_lump_in_breast
HC1336	-0.0152405317592694	0.0272210589596457	-0.55988019356128	0.575561159402001	17678.101039870202	DPA1	1.0	0.03811274380163617	-0.06859380732017498	0.9848750173899533	0.98 [0.93, 1.04]	TTE_hypertrophy_of_breast
HC1336	0.0196688996961741	0.0277192184604037	0.7095762719382108	0.477966938188776	17677.2678992094	DPB1	1.0	0.07399856787856535	-0.03466076848621715	1.0198636069679539	1.02 [0.97, 1.08]	TTE_hypertrophy_of_breast
HC1336	0.0239170164862009	0.0266644857349861	0.8969614761712711	0.369739473960903	17677.8171725136	DQA1	1.0	0.07617940852677366	-0.028345375554371856	1.0242053222075616	1.02 [0.97, 1.08]	TTE_hypertrophy_of_breast
HC1336	0.00904928930299667	0.0268714326160059	0.336762443309646	0.7362959868768001	17676.797194661398	DQB1	1.0	0.061717297230368236	-0.04361871862437489	1.00909035790853	1.01 [0.96, 1.06]	TTE_hypertrophy_of_breast
HC1336	0.0226577326641165	0.0263205504246011	0.8608381017343358	0.389327216750272	17677.4400612674	DRB1	1.0	0.07424601149633465	-0.02893054616810165	1.0229163687642568	1.02 [0.97, 1.08]	TTE_hypertrophy_of_breast
HC1336	-0.0291835782728931	0.0275510446659162	-1.05925487134056	0.28948372148891804	17677.5571682394	DRB3	1.0	0.024816469272302653	-0.08318362581808886	0.971238149877641	0.97 [0.92, 1.03]	TTE_hypertrophy_of_breast
HC1336	0.0302764761304569	0.0280945718416192	1.07766284181649	0.281184246725727	17676.1230183191	DRB4	1.0	0.08534183694003053	-0.024788884679116732	1.0307394694227892	1.03 [0.98, 1.09]	TTE_hypertrophy_of_breast
HC1336	0.000444586651349342	0.027596201441029	0.0161104292668464	0.987146293243697	17678.0992545979	DRB5	1.0	0.05453314147576618	-0.0536439681730675	1.0004446854946423	1.0 [0.95, 1.06]	TTE_hypertrophy_of_breast
HC1336	0.0297233866803426	0.0261647864491799	1.13600723392391	0.255953536799934	17676.9516108389	C	1.0	0.0810063681207352	-0.021559594760050003	1.030169535923067	1.03 [0.98, 1.08]	TTE_hypertrophy_of_breast
HC1336	0.0440258578526537	0.0254281288284964	1.73138409631288	0.0833832812264485	17675.452496245	B	1.0	0.09386499035650664	-0.0058132746511992475	1.0450093762375576	1.05 [0.99, 1.1]	TTE_hypertrophy_of_breast
HC1336	0.04790418840358	0.0260288167914238	1.84042896715013	0.0657052839456752	17675.400330598102	A	1.0	0.09892066931477064	-0.0031122925076106436	1.049070137424534	1.05 [1.0, 1.1]	TTE_hypertrophy_of_breast
HC1335	-0.0152170525603798	0.0278877954677111	-0.54565275975286	0.5853046502869951	15720.7815483579	DPA1	1.0	0.03944302655633395	-0.06987713167709356	0.9848981417378375	0.98 [0.93, 1.04]	TTE_inflammatory_disorders_of_breast
HC1335	-0.0256479520555625	0.0290871777340485	-0.8817614513882479	0.377905821789128	15719.381270010901	DPB1	1.0	0.03136291630317256	-0.08265882041429756	0.9746781626597774	0.97 [0.92, 1.03]	TTE_inflammatory_disorders_of_breast
HC1335	0.0220469270059403	0.0273292377053242	0.806715768791647	0.419830257055596	15720.8016052468	DQA1	1.0	0.07561223290837574	-0.03151837889649513	1.022291756436166	1.02 [0.97, 1.08]	TTE_inflammatory_disorders_of_breast
HC1335	0.00295673388665589	0.0280100675450425	0.105559684277848	0.9159317132571588	15721.2873985486	DQB1	1.0	0.05785646627493919	-0.05194299850162741	1.0029611093355775	1.0 [0.95, 1.06]	TTE_inflammatory_disorders_of_breast
HC1335	0.0277026368455846	0.0266005526241951	1.04143087690543	0.297675618435902	15717.039110678701	DRB1	1.0	0.079839719989007	-0.024434446297837798	1.0280899229000766	1.03 [0.98, 1.08]	TTE_inflammatory_disorders_of_breast
HC1335	0.0371037150238349	0.02809025494411	1.32087498307362	0.186543052491709	15718.631315488501	DRB3	1.0	0.0921606147142905	-0.0179531846666207	1.0378006507758708	1.04 [0.98, 1.1]	TTE_inflammatory_disorders_of_breast
HC1335	-0.0304650925852342	0.0288533093070005	-1.05586129691691	0.291031588593437	15720.3561972501	DRB4	1.0	0.026087393656486775	-0.08701757882695518	0.9699942914692877	0.97 [0.92, 1.03]	TTE_inflammatory_disorders_of_breast
HC1335	0.0143425423826866	0.0285101660387651	0.503067655347398	0.614916706381729	15720.699828325	DRB5	1.0	0.07022246781866619	-0.04153738305329299	1.014445890142455	1.01 [0.96, 1.07]	TTE_inflammatory_disorders_of_breast
